,MARVELD1_10,NEFH_3,NEFH_21,ARL5B_29,EIF2S2_15,MARVELD1_5,SCAF8_24,ARL5B_52,SCAF8_16,SCAF8_29,SCAF8_34,SCAF8_33,EIF2S2_16,ARL5B_9,ARL5B_15,MARVELD1_12,SCAF8_11,NEFH_8,NEFH_18,SCAF8_32,SCAF8_31,NEFH_25,SCAF8_41,ARL5B_11,SCAF8_6,GHITM_2,NEFH_24,NEFH_29,ARL5B_2,SCAF8_22,ARL5B_50,ARL5B_7,NEFH_4,SCAF8_7,SCAF8_4,ARL5B_18,ARL5B_20,NEFH_13,EIF2S2_4,ARL5B_19,EIF2S2_13,NEFH_7,SCAF8_21,MARVELD1_25,EIF2S2_19,ARL5B_38,NEFH_14,ARL5B_31,ARL5B_16,EIF2S2_7,NEFH_6,ARL5B_36,ARL5B_10,NEFH_17,EIF2S2_20,MARVELD1_20,NEFH_9,NEFH_16,NEFH_11,ARL5B_5,EIF2S2_9,MARVELD1_8,ARL5B_21,ARL5B_43,ARL5B_46,NEFH_5,ARL5B_34,ARL5B_41,EIF2S2_12,ARL5B_22,ARL5B_35,MARVELD1_3,ARL5B_14,NEFH_20,MARVELD1_18,MARVELD1_13,GHITM_18,SCAF8_8,ARL5B_47,MARVELD1_22,SCAF8_36,SCAF8_26,EIF2S2_14,MARVELD1_26,SCAF8_10,EIF2S2_5,SCAF8_44,SCAF8_3,ARL5B_24,GHITM_9,SCAF8_17,GHITM_4,EIF2S2_21,SCAF8_1,ARL5B_25,EIF2S2_11,SCAF8_18,ARL5B_42,GHITM_17,MARVELD1_19,NEFH_26,GHITM_1,MARVELD1_21,ARL5B_48,SCAF8_14,ARL5B_53,MARVELD1_9,NEFH_28,ARL5B_51,GHITM_8,MARVELD1_27,MARVELD1_15,ARL5B_44,EIF2S2_18,MARVELD1_24,SCAF8_30,SCAF8_38,SCAF8_43,GHITM_16,ARL5B_37,MARVELD1_2,MARVELD1_7,EIF2S2_1,ARL5B_39,NEFH_1,SCAF8_25,EIF2S2_3,GHITM_12,SCAF8_19,EIF2S2_24,EIF2S2_6,SCAF8_9,GHITM_19,ARL5B_4,SCAF8_39,ARL5B_3,SCAF8_35,NEFH_23,EIF2S2_22,SCAF8_42,GHITM_7,ARL5B_1,NEFH_31,ARL5B_28,SCAF8_13,SCAF8_23,ARL5B_33,NEFH_30,GHITM_11,EIF2S2_10,NEFH_12,GHITM_14,SCAF8_27,NEFH_22,GHITM_3,NEFH_2,ARL5B_27,SCAF8_15,NEFH_27,NEFH_10,EIF2S2_23,ARL5B_12,MARVELD1_6,NEFH_15,GHITM_5,MARVELD1_1,ARL5B_26,ARL5B_45,ARL5B_23,ARL5B_32,EIF2S2_8,GHITM_13,MARVELD1_11,ARL5B_40,GHITM_10,SCAF8_40,ARL5B_49,MARVELD1_23,ARL5B_17,EIF2S2_2,ARL5B_8,SCAF8_2,MARVELD1_17,GHITM_15,ARL5B_13,MARVELD1_14,SCAF8_20,GHITM_20,ARL5B_30,MARVELD1_16,MARVELD1_4,ARL5B_6,NEFH_19,GHITM_6,SCAF8_37,SCAF8_5,EIF2S2_17,SCAF8_28,SCAF8_12,cell
326,0,1,0,0,0,0,0,0,3,0,1,0,4,1,1,0,5,1,0,1,0,0,1,1,3,4,0,0,0,2,0,2,0,1,2,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,2,4,2,5,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,3,0,1,1,2,0,0,1,1,3,2,0,0,5,0,2,0,0,2,2,1,0,2,0,0,4,0,0,0,4,0,0,2,2,0,0,1,4,3,0,1,5,0,2,1,1,0,1,1,0,2,0,0,3,0,6,0,4,0,3,1,1,0,3,0,0,4,0,3,0,1,1,4,1,0,0,0,8,0,2,2,0,3,0,0,0,0,0,15,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,3,1,1,0,1,0,3,0,0,0,0,1,3,3,2,0,2,A12D4E4
327,3,10,10,0,0,0,1,1,4,0,3,1,9,2,3,3,3,0,0,1,6,0,2,4,6,4,0,0,2,5,3,5,0,0,4,4,18,0,0,2,0,0,3,1,8,3,3,2,0,0,0,0,4,2,20,1,0,0,11,0,0,1,0,0,1,1,1,0,10,3,2,0,2,3,1,0,2,5,0,3,2,3,9,3,2,6,1,1,2,0,4,7,0,1,3,0,7,1,2,1,0,10,0,4,4,2,3,2,1,5,4,3,1,16,1,1,3,1,6,4,2,0,0,0,0,10,0,7,0,11,0,6,0,2,3,0,3,0,7,10,5,5,7,2,0,2,4,0,9,9,0,4,1,2,1,0,1,2,0,1,9,0,0,0,14,0,0,1,4,4,1,2,1,2,7,3,2,1,4,0,2,2,4,1,25,0,3,6,4,1,0,2,0,4,1,1,26,5,4,G11A1B4
328,0,1,0,5,0,2,6,2,5,1,5,1,17,5,9,2,5,1,0,5,7,0,1,7,4,18,0,0,3,8,0,2,0,3,3,16,5,1,0,4,1,1,2,0,0,6,0,1,1,0,0,5,0,66,28,5,2,0,0,0,0,2,1,0,2,1,2,0,30,0,6,1,4,0,6,9,13,4,1,3,4,8,18,3,7,23,0,2,4,0,1,19,0,5,3,0,3,3,0,2,0,14,0,1,3,5,2,0,1,15,10,2,4,29,3,4,2,3,19,4,5,0,0,0,0,4,0,13,3,34,4,6,0,1,8,5,8,1,37,9,14,2,2,2,0,1,4,0,15,44,0,5,4,0,9,0,0,4,0,0,50,2,0,0,6,1,0,9,4,2,10,19,1,3,6,7,0,0,4,0,6,4,3,4,7,6,6,23,4,2,2,6,0,8,1,6,31,4,6,G12D3H4
329,2,0,0,1,1,0,2,2,7,0,1,2,10,2,2,2,0,1,0,2,1,0,1,0,3,10,0,0,1,0,1,3,2,2,2,3,2,2,0,5,0,0,2,0,1,2,0,4,1,0,0,3,0,1,7,5,0,0,0,3,0,0,5,0,3,0,4,2,8,1,2,1,3,0,0,0,6,2,4,0,3,7,10,2,4,14,2,1,2,1,2,19,0,4,3,0,0,1,0,0,0,4,0,1,9,0,0,0,0,7,32,0,2,10,0,2,0,1,4,2,0,0,0,1,0,1,1,10,3,12,0,1,1,0,1,0,8,0,9,1,6,3,2,3,1,2,1,0,9,10,0,6,3,0,4,0,4,0,1,0,23,3,0,0,7,0,2,4,7,3,9,6,0,2,5,1,1,2,2,0,4,0,2,6,7,0,6,6,2,0,2,5,0,10,1,0,9,3,3,H8A2E4
330,31,71,8,112,15,7,48,12,46,27,44,44,179,24,43,18,44,6,1,53,31,0,51,32,48,142,9,0,44,50,36,25,9,35,54,43,73,37,10,30,4,4,23,8,15,18,5,24,24,11,4,29,39,41,216,20,0,2,3,41,17,38,19,37,36,20,31,36,173,24,24,19,24,1,35,22,98,50,28,11,47,62,180,37,52,174,22,28,15,11,37,143,10,31,42,10,19,40,6,44,1,95,15,25,45,38,50,4,15,165,251,13,18,209,15,45,46,31,116,35,35,9,24,3,0,66,12,110,43,245,14,62,3,22,49,9,83,7,159,52,145,29,13,53,37,23,31,4,142,199,2,105,49,83,57,1,32,24,12,8,305,29,14,1,132,12,29,34,54,32,23,95,15,16,77,39,20,15,28,17,34,51,38,142,55,24,25,140,20,28,5,32,4,138,35,26,235,44,36,A10F6H4
331,6,14,1,5,7,0,17,10,19,9,13,14,48,13,12,13,16,6,0,17,11,0,11,16,21,36,1,0,8,20,8,10,1,17,18,29,9,9,5,18,3,1,8,3,3,10,0,18,22,1,1,9,19,20,75,2,2,0,1,11,5,3,6,10,14,1,19,4,44,2,9,6,11,0,4,7,23,15,7,1,10,50,45,8,20,53,15,3,10,2,25,39,2,14,14,0,5,10,2,9,0,37,2,11,14,15,11,3,9,48,26,5,12,38,5,10,14,13,30,12,6,3,2,4,0,15,3,20,15,81,1,26,1,9,22,4,28,3,41,29,32,12,11,12,8,7,14,0,26,55,2,24,28,0,20,0,9,7,1,2,96,10,5,3,38,5,6,18,8,9,9,24,6,14,26,10,6,1,13,2,15,11,9,36,19,3,13,38,7,3,3,6,0,38,13,13,91,17,14,F12B2C4
332,8,11,1,12,0,2,25,9,24,6,9,9,34,21,21,5,15,2,0,15,5,0,14,12,13,20,2,0,12,14,10,18,1,5,19,13,23,6,4,7,1,1,7,6,2,16,12,9,4,1,0,12,16,12,34,6,1,0,0,9,3,8,8,18,29,5,15,10,30,10,24,6,5,0,5,10,20,11,11,2,8,20,49,10,11,41,4,8,13,0,12,27,6,9,8,4,6,10,2,8,0,17,8,7,13,11,5,0,6,43,36,2,9,41,4,18,12,6,27,10,19,2,4,8,1,5,8,21,4,38,4,13,6,10,17,3,82,1,34,38,35,11,5,4,7,11,11,1,28,41,0,19,14,1,27,0,17,5,4,3,54,11,4,0,40,2,4,16,9,19,18,18,3,8,28,27,13,1,9,4,8,18,6,23,15,7,15,24,8,37,1,15,1,37,5,7,96,8,10,F9E5H4
333,1,0,8,1,1,0,0,1,3,1,2,4,5,0,0,2,2,0,0,1,0,0,2,0,1,3,0,0,0,0,1,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,6,0,0,0,1,0,1,1,3,1,2,0,2,2,8,0,1,0,2,0,0,1,0,1,1,0,3,4,3,0,4,4,0,1,0,0,1,3,1,1,3,0,0,0,0,0,0,2,1,1,1,0,1,0,1,0,2,0,0,4,0,1,0,0,1,3,2,1,0,1,0,1,0,1,2,5,0,4,0,1,1,1,2,0,2,1,4,2,3,2,0,0,2,0,6,1,0,1,0,0,0,0,0,1,3,0,7,2,0,0,2,0,0,3,0,0,0,1,0,1,11,0,0,0,3,0,0,0,3,4,7,0,5,1,0,0,1,2,0,2,0,3,5,3,2,D11B6F4
334,5,3,0,0,0,0,3,6,7,8,6,3,25,3,4,2,8,1,0,1,2,0,2,7,6,12,0,0,1,9,0,3,0,5,7,1,4,1,0,2,1,0,0,3,2,4,0,2,7,0,0,4,4,6,18,2,0,0,0,7,0,1,2,5,2,0,1,2,16,1,1,2,5,0,3,2,4,6,7,0,11,12,22,2,2,18,5,6,3,0,3,12,3,2,2,0,4,2,0,2,0,8,2,1,4,10,2,1,1,13,38,3,2,19,2,3,0,1,15,3,3,2,1,0,0,6,0,7,3,24,0,7,2,2,12,2,6,2,14,0,15,5,2,2,5,1,1,0,11,29,0,3,3,0,3,0,6,1,0,0,30,2,8,0,14,0,0,7,1,8,2,8,2,1,9,0,0,9,4,1,2,2,3,8,4,6,4,20,3,2,0,1,0,15,4,2,33,3,1,D12B1H4
335,18,23,5,25,7,3,47,26,40,31,24,29,123,47,15,26,58,2,0,31,20,3,33,27,29,107,16,0,22,34,29,19,2,23,42,32,41,34,5,23,18,1,9,6,10,15,2,21,28,1,3,25,90,15,105,14,0,0,0,28,8,16,16,25,27,2,23,17,97,19,29,12,14,7,27,22,85,28,32,10,24,51,100,23,35,153,15,24,13,6,43,172,19,24,16,3,10,25,2,12,0,59,4,11,33,19,18,4,7,107,71,27,11,112,16,30,25,20,71,29,23,8,3,17,2,36,8,75,30,152,11,34,2,22,32,3,66,2,122,40,89,24,13,22,17,16,33,1,102,163,1,71,36,0,40,0,26,28,6,13,209,34,10,0,110,9,9,35,25,25,145,85,7,26,101,42,13,5,24,4,33,15,20,86,38,15,30,119,13,20,14,33,36,106,44,30,139,28,111,D7F5H4
336,2,4,0,2,1,0,8,0,5,6,3,4,8,0,1,1,8,2,0,0,3,0,2,1,3,7,0,0,1,4,3,1,1,1,3,0,4,2,1,2,1,0,0,0,0,0,0,2,1,0,0,3,0,3,13,4,0,0,0,1,0,0,1,1,3,0,1,1,5,1,2,1,3,0,5,3,4,2,1,0,0,10,14,0,8,10,3,3,4,3,9,7,0,3,3,1,2,1,2,8,0,5,0,0,7,0,2,0,0,6,6,2,1,11,0,0,3,2,8,5,2,3,0,0,0,4,1,1,4,15,0,8,0,1,4,0,7,0,12,13,5,0,4,2,2,2,0,0,5,10,0,7,4,0,0,0,0,1,4,1,18,4,2,0,2,1,0,5,4,2,1,4,1,0,6,4,2,2,2,0,1,0,5,6,1,3,12,0,0,0,3,2,0,5,3,0,14,1,6,F8C5A4
337,2,3,0,2,2,0,2,1,9,2,3,3,9,0,1,3,1,1,0,4,7,0,3,2,3,10,1,0,0,8,3,1,0,0,2,1,1,4,3,1,1,0,2,0,0,0,0,0,0,2,0,2,1,6,17,1,0,0,0,1,1,1,2,1,2,1,1,4,6,0,1,1,3,1,1,1,8,3,1,0,0,4,12,0,3,6,3,5,6,0,6,8,0,6,1,0,3,1,0,24,0,1,0,1,5,2,2,0,1,10,8,1,1,14,1,4,2,0,4,0,4,0,2,1,4,9,2,5,2,13,1,2,5,2,7,0,4,2,12,3,5,2,5,0,5,1,2,1,15,15,2,3,5,0,1,4,2,1,0,1,30,0,2,0,7,2,0,2,0,2,2,6,0,0,7,4,5,1,0,3,1,2,1,4,4,1,1,6,1,0,6,1,0,4,1,3,15,3,5,D10B1G4
338,0,3,0,1,5,0,1,2,2,2,0,3,7,1,3,0,1,1,0,7,5,0,2,3,5,8,0,0,2,2,2,0,2,4,1,4,3,0,0,4,0,0,0,1,0,2,0,4,1,0,0,4,2,1,17,0,0,0,0,4,0,3,2,2,4,0,0,2,14,0,0,1,2,0,1,2,4,3,0,0,4,11,17,0,6,9,1,6,0,1,2,11,0,3,0,0,2,2,0,0,0,14,2,0,4,2,0,0,0,12,6,0,0,11,0,4,4,0,11,5,1,1,0,2,0,0,0,2,6,24,0,2,4,2,5,1,3,1,22,2,4,0,2,2,3,1,0,0,13,10,0,10,2,0,3,0,1,1,0,1,19,3,4,0,9,5,0,3,2,4,0,9,0,2,1,3,1,0,2,1,1,3,3,8,8,2,3,7,1,1,2,1,0,5,3,4,15,2,6,D8F5H4
339,1,4,3,20,1,4,2,2,3,2,0,2,14,3,3,3,8,3,0,6,1,2,0,2,2,14,0,0,1,7,2,2,0,1,4,1,5,1,0,2,1,1,0,0,0,3,0,2,1,2,0,0,3,7,9,3,0,0,1,5,2,3,6,0,5,0,4,0,8,0,1,1,0,0,5,5,3,1,3,0,1,5,7,3,5,11,1,2,2,1,2,10,0,1,7,0,1,0,2,4,0,4,1,1,3,1,7,1,2,8,34,0,3,11,1,3,3,4,4,7,0,3,0,0,0,2,0,5,2,20,1,6,0,0,3,3,6,0,2,5,4,2,3,3,4,5,3,0,12,8,0,7,1,16,1,1,5,1,1,0,14,4,0,1,8,1,0,4,7,2,3,8,1,2,3,5,1,2,5,0,1,2,3,5,2,2,6,13,3,1,2,2,1,6,1,1,6,2,4,A10G5H4
340,0,2,0,0,0,0,0,1,4,5,0,1,7,0,3,4,1,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,0,1,0,0,1,1,0,0,3,0,2,2,3,8,3,0,0,2,1,0,1,0,1,0,0,2,1,3,0,0,0,0,0,1,0,1,1,1,0,7,4,4,1,1,7,0,4,0,0,4,11,0,0,3,0,0,1,0,0,0,2,0,1,2,0,1,0,0,2,5,0,1,7,0,1,0,1,4,1,0,0,0,0,0,1,1,3,0,11,0,3,0,0,5,0,4,0,2,4,10,2,1,1,0,1,1,0,8,12,0,3,0,0,1,0,1,3,1,0,10,0,1,0,2,0,0,3,0,2,0,1,0,1,1,0,0,0,0,0,0,0,2,3,13,0,3,4,3,1,1,3,0,6,4,0,9,1,2,H12A1C4
341,9,27,0,11,2,0,19,10,27,9,6,11,38,4,11,7,12,1,0,11,8,1,8,9,13,31,2,0,9,15,13,7,0,2,13,11,26,4,4,7,3,1,5,3,3,7,3,9,10,0,0,7,11,11,67,4,0,2,1,4,4,10,3,8,10,5,4,4,32,10,11,0,2,0,4,6,18,10,6,1,7,9,28,2,20,31,2,6,5,1,22,35,2,9,8,5,6,8,1,6,1,25,10,7,12,9,2,2,4,41,32,1,5,38,12,9,6,11,68,12,8,3,0,2,0,13,2,11,10,71,2,22,0,14,15,19,15,2,30,11,28,18,10,8,17,5,14,0,35,46,0,12,13,1,17,2,15,20,3,2,87,4,4,0,16,3,7,10,8,16,8,13,2,11,13,7,1,3,15,5,8,7,10,16,12,3,7,66,11,6,4,9,1,34,7,7,42,2,13,B9G4G4
342,0,6,1,2,0,0,1,1,1,4,2,4,5,1,1,2,7,0,0,1,0,0,3,1,2,11,0,0,0,0,5,1,0,1,3,0,0,2,0,1,0,0,1,0,0,0,0,1,1,0,10,0,0,18,11,1,0,0,0,0,1,4,0,1,2,2,3,1,8,1,0,1,3,0,2,1,1,2,2,2,2,46,17,4,3,5,3,1,2,0,6,4,0,5,2,0,0,1,0,1,0,4,1,1,6,2,1,0,3,6,10,2,0,9,1,4,1,3,5,2,0,0,0,1,0,10,1,4,1,17,0,7,0,2,6,0,2,0,14,3,1,2,1,3,2,5,1,0,5,13,0,4,3,0,2,0,0,2,0,1,8,1,2,0,7,0,0,3,4,2,0,6,2,0,3,2,0,3,7,0,1,7,1,8,6,3,5,4,2,0,0,0,0,8,4,1,11,5,2,H7D6A4
343,7,8,1,9,3,1,18,3,15,13,11,8,52,6,6,1,13,1,0,17,5,0,8,6,16,26,1,0,4,15,5,7,1,9,19,8,12,4,2,6,1,1,7,2,3,4,1,3,13,0,8,8,11,32,69,2,0,0,1,6,1,6,6,10,4,1,8,7,30,6,4,4,9,0,11,4,19,11,4,6,14,28,49,3,11,42,3,10,4,3,17,26,2,1,4,1,10,8,1,4,0,27,3,3,9,5,6,1,3,38,17,1,6,68,7,11,10,2,26,8,4,8,2,6,0,16,3,26,8,66,0,31,0,9,21,0,13,3,39,8,21,13,5,6,14,6,4,0,33,50,0,28,12,0,10,0,6,16,3,1,94,9,2,1,34,6,5,17,7,4,4,15,5,6,22,8,1,1,8,4,1,21,2,13,14,7,18,31,9,0,2,13,0,32,12,8,53,14,10,C12F2A4
344,0,4,0,3,1,0,0,6,2,2,0,3,5,1,2,2,1,0,0,2,2,0,1,0,2,7,0,0,2,0,0,1,0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,8,1,0,0,2,1,0,1,2,3,1,0,1,0,4,2,0,2,1,0,0,0,5,1,1,0,2,3,5,2,1,0,0,3,3,0,2,7,0,2,1,0,1,3,1,1,0,3,0,2,0,0,1,0,0,5,6,2,1,6,0,4,0,2,1,0,1,0,0,0,0,1,0,1,1,8,0,0,0,1,2,1,3,0,8,1,2,2,0,1,2,0,1,0,4,3,0,5,0,0,0,0,5,1,0,0,13,1,1,0,8,1,0,0,0,1,0,3,1,4,4,5,1,0,1,0,2,1,1,0,22,0,2,1,0,1,1,4,0,8,1,2,10,2,2,H12C5A4
345,0,3,0,1,2,0,2,1,7,3,10,5,6,3,3,2,3,2,0,5,1,0,2,3,5,3,0,0,1,2,1,1,0,0,2,2,4,1,1,1,2,0,0,1,0,1,0,2,0,1,0,1,3,3,7,1,0,0,0,1,6,1,1,1,3,1,2,1,5,2,1,1,1,0,0,3,6,1,1,0,2,5,8,2,3,7,1,0,3,0,2,1,1,0,6,18,0,3,0,4,0,5,0,1,5,2,1,0,1,9,4,1,4,7,2,3,2,0,5,1,1,1,2,2,0,4,0,17,3,11,1,0,1,4,6,1,6,1,15,3,6,2,1,4,2,1,2,0,6,13,0,2,5,1,1,0,1,1,2,1,8,1,3,0,4,1,0,3,0,1,4,0,1,2,5,2,5,1,1,11,2,2,4,7,2,2,2,2,4,4,2,1,0,3,1,0,15,3,8,E10E5A4
346,5,1,0,10,1,0,5,4,8,4,3,7,14,6,11,4,3,1,0,9,4,0,5,3,6,12,0,0,0,1,2,2,1,6,6,3,5,1,1,4,2,0,1,2,0,1,0,3,2,2,0,4,10,5,8,1,0,0,0,3,0,1,2,0,5,0,3,1,11,2,9,0,3,1,3,4,5,3,13,0,2,8,10,5,9,7,1,4,2,0,3,9,1,7,1,0,3,4,0,1,0,10,2,4,4,2,5,0,2,10,13,3,0,9,0,7,6,3,7,1,0,5,0,2,0,3,0,9,7,18,2,9,3,7,9,0,9,0,8,5,8,0,3,1,2,1,1,3,6,9,0,8,8,2,4,0,1,1,2,4,25,2,2,0,9,3,3,1,2,3,22,10,2,2,21,5,0,0,3,0,1,4,6,6,21,0,6,10,2,2,2,5,11,11,4,4,15,5,23,A7C3D4
347,25,18,2,26,10,5,54,21,53,38,32,37,126,25,18,14,65,1,1,32,36,1,26,30,41,89,0,0,17,31,27,27,0,30,61,30,39,32,7,22,3,1,16,15,9,16,2,18,27,11,0,29,27,19,177,19,0,1,4,31,11,12,22,21,29,9,29,26,175,19,17,17,21,3,28,16,85,29,9,13,34,36,171,25,62,139,33,27,24,3,55,102,11,20,19,5,19,35,3,19,1,67,10,16,37,14,17,4,8,104,51,11,19,164,23,47,24,18,81,30,23,15,6,9,0,37,5,58,31,212,6,44,6,27,34,6,45,0,173,32,109,28,11,28,24,18,22,2,103,165,1,76,33,0,77,4,18,29,6,8,243,27,16,0,115,7,11,25,28,26,9,67,23,20,42,51,14,14,26,10,23,25,28,74,78,16,37,94,22,10,17,60,4,103,28,22,266,23,37,E7B3A4
348,0,1,0,1,0,0,2,2,3,7,0,1,3,1,2,0,4,0,0,1,0,0,0,1,2,4,0,0,2,2,1,1,0,2,1,1,3,0,1,0,0,0,2,0,1,2,0,0,2,0,2,3,1,1,8,1,0,0,0,0,1,0,0,2,1,0,2,3,4,0,0,1,1,0,0,0,7,4,2,1,5,3,3,2,3,5,1,0,2,0,2,2,0,0,0,0,3,0,0,1,0,1,1,0,0,3,1,0,0,3,0,1,0,7,0,3,2,1,4,2,3,0,2,0,0,1,0,5,2,8,0,1,0,3,0,0,1,0,7,4,1,1,0,0,3,1,0,0,5,4,0,1,1,0,2,0,0,1,0,0,7,2,0,0,8,0,0,2,2,2,0,4,0,0,7,1,0,0,2,0,0,3,1,5,2,2,3,3,0,1,1,3,0,5,2,2,14,3,2,D9H3F4
349,5,2,0,2,0,0,6,1,4,8,5,3,12,0,5,4,9,0,0,1,0,0,1,9,2,10,4,0,1,4,4,6,0,5,7,2,5,3,2,0,0,0,2,1,2,4,1,2,6,0,0,3,5,5,18,2,0,0,0,1,3,3,2,1,7,0,4,7,7,3,2,1,0,0,6,6,6,1,5,1,1,4,6,7,5,19,3,0,3,0,4,12,3,3,8,0,2,0,1,4,0,5,1,1,6,0,3,0,0,8,12,0,6,21,4,2,5,1,4,8,2,1,1,1,0,1,0,1,2,15,3,6,0,2,4,1,2,0,9,8,8,1,2,2,1,1,0,0,9,9,0,5,3,0,0,0,3,1,1,1,18,1,1,0,6,4,3,0,0,1,2,6,4,1,6,0,2,1,1,2,4,6,2,4,2,5,7,9,0,4,0,3,2,5,2,0,23,1,6,F11A5C4
350,2,0,0,0,1,0,3,3,1,1,0,0,9,0,1,3,1,0,0,0,1,0,2,0,2,0,0,0,2,3,1,2,0,4,2,2,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0,1,1,2,10,0,0,0,0,2,0,0,0,2,1,1,0,3,7,1,3,0,1,2,0,2,3,5,1,0,7,2,9,1,0,8,0,1,5,1,1,10,0,0,0,3,2,3,0,1,0,5,0,1,3,1,0,0,0,4,2,0,0,4,2,0,2,1,5,2,0,0,0,1,0,1,1,4,2,17,0,2,0,1,4,0,4,0,5,0,5,0,3,0,0,1,0,0,8,7,0,11,1,0,1,0,1,0,0,0,11,0,0,0,5,0,0,0,1,0,1,4,0,2,1,2,0,0,0,0,0,1,2,5,1,0,2,3,1,1,0,0,0,8,3,1,14,0,1,G10E1E4
351,4,8,0,39,3,0,17,13,16,9,18,13,50,7,16,6,6,4,0,15,10,0,8,19,8,41,1,1,14,11,10,14,1,7,19,17,36,10,4,14,1,0,6,1,0,12,0,8,12,1,4,9,17,14,85,2,1,0,0,12,2,6,13,7,15,5,14,10,61,17,9,3,11,0,7,6,29,9,16,2,7,23,63,7,13,67,6,2,14,2,9,35,2,8,21,2,10,14,1,7,0,35,2,10,10,13,14,7,4,47,75,2,9,71,8,13,11,10,40,22,7,6,3,7,0,14,0,22,19,64,0,8,2,8,8,7,15,2,59,11,56,14,8,27,9,5,6,0,37,59,0,28,19,14,26,0,19,9,1,2,93,13,3,0,42,2,8,24,25,28,2,23,6,14,42,5,5,2,15,3,15,10,13,32,22,9,5,40,10,8,0,20,1,45,15,4,78,8,12,A10H3H4
352,15,5,12,7,4,4,8,16,38,12,8,13,64,14,11,3,20,2,0,11,13,2,22,21,12,25,1,0,9,22,13,7,1,10,14,21,15,10,6,8,3,0,7,7,5,8,1,12,13,0,11,7,12,18,70,3,0,5,3,16,2,9,15,11,21,1,15,9,45,14,12,6,4,0,18,12,15,33,5,2,15,63,48,12,17,48,12,10,10,1,32,31,6,10,8,1,10,13,1,12,0,34,2,13,15,8,14,12,11,43,49,6,11,52,9,18,16,1,23,25,9,12,4,5,2,21,5,26,3,69,4,13,0,13,22,2,17,1,44,39,39,12,7,9,14,8,11,3,34,62,5,24,9,0,15,4,17,12,5,3,100,10,3,0,48,8,7,16,12,17,3,29,7,9,17,14,12,4,10,5,20,10,17,17,26,6,10,34,11,5,6,10,2,28,14,7,122,16,14,D9B5G4
353,1,0,0,0,0,0,3,0,3,0,2,1,8,0,1,1,3,1,0,2,0,0,2,1,2,4,0,0,3,0,0,2,0,1,0,5,1,0,0,0,0,0,3,0,2,0,0,0,1,0,0,0,1,3,5,1,0,0,0,0,0,0,1,0,0,1,1,0,2,1,1,1,3,0,2,1,5,3,0,0,0,2,3,0,2,5,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,7,2,1,3,2,0,0,0,6,4,0,0,4,0,2,1,0,6,1,0,1,0,0,0,1,1,0,2,4,0,2,0,0,1,0,1,0,7,0,1,1,0,0,2,0,2,0,3,6,0,2,1,0,2,0,1,1,0,1,7,4,2,0,5,0,0,1,0,0,0,3,2,0,0,1,0,0,3,0,0,2,1,0,3,0,1,1,0,3,2,0,0,3,1,1,7,0,1,F7D1H4
354,1,4,0,3,0,3,2,5,5,3,4,9,15,3,4,1,6,4,0,2,3,3,4,3,8,15,0,0,4,8,3,2,0,0,4,1,5,7,2,2,3,0,0,3,0,4,1,3,1,0,0,5,2,5,27,2,0,0,0,1,1,5,6,1,2,0,1,1,21,1,3,4,6,4,4,2,11,13,2,0,2,7,20,1,4,21,1,7,3,0,13,15,2,0,8,1,3,2,0,8,4,13,3,0,8,3,5,1,0,15,12,2,2,13,2,9,5,2,10,7,2,1,0,0,0,2,1,17,7,38,0,1,0,3,10,1,6,0,23,6,8,2,1,5,9,5,8,0,19,16,0,10,8,0,6,0,2,3,0,2,46,0,3,0,19,7,2,6,3,7,8,8,3,3,14,6,6,1,4,2,6,3,7,10,5,1,5,27,2,8,2,2,4,21,4,2,27,2,11,C11F6C4
355,1,7,0,8,2,1,8,3,10,2,17,12,19,7,5,2,13,3,0,6,3,0,11,3,6,12,0,0,6,9,2,7,0,3,3,7,5,5,2,8,3,1,2,1,2,6,0,4,7,0,1,5,6,7,27,6,0,0,0,12,1,2,7,10,16,1,7,1,10,5,4,0,2,0,10,3,5,8,4,1,5,11,8,4,13,21,5,5,0,2,8,11,0,3,4,1,7,8,0,14,0,17,2,1,8,10,4,2,5,20,12,1,3,18,1,4,8,2,11,8,1,2,0,6,0,9,0,8,5,18,2,7,0,12,11,1,23,1,11,6,11,4,8,5,4,5,4,0,15,18,1,11,8,1,7,0,7,12,3,1,24,3,4,1,10,2,2,9,4,6,0,10,2,5,10,8,1,4,7,0,3,10,2,11,11,0,7,14,7,0,0,7,0,17,5,4,22,8,9,D8H6E4
